# Time_stamp_start,Duration,Year,month,day,hour,min,second,num_of_detec_st,FG3S,FG8S,FG10S,FG11S,FG12S,FG13S,FG14S,FG16S
1547319833,2530,2019,1,12,19,3,53,2,1,0,0,0,1,0,0,0
1547322803,2040,2019,1,12,19,53,23,3,1,1,0,0,1,0,0,0
1547328513,2640,2019,1,12,21,28,33,2,1,0,0,0,1,0,0,0
1547338443,4200,2019,1,13,0,14,3,5,1,1,1,0,1,1,0,0
1547343393,1380,2019,1,13,1,36,33,2,1,0,0,0,1,0,0,0
1547347223,1180,2019,1,13,2,40,23,3,1,1,0,0,1,0,0,0
1547361653,1480,2019,1,13,6,40,53,2,1,0,0,0,1,0,0,0
1547365893,1840,2019,1,13,7,51,33,2,1,0,0,0,1,0,0,0
1547370223,740,2019,1,13,9,3,43,2,1,0,0,0,1,0,0,0
1547384263,2610,2019,1,13,12,57,43,3,1,1,0,0,1,0,0,0
1547390083,3170,2019,1,13,14,34,43,6,1,1,1,0,1,0,0,0
1547401193,1910,2019,1,13,17,39,53,2,1,0,0,0,1,0,0,0
1547405773,1690,2019,1,13,18,56,13,2,1,0,0,0,1,0,0,0
1547409073,990,2019,1,13,19,51,13,3,1,1,0,0,1,0,0,0
1547410553,6200,2019,1,13,20,15,53,3,1,1,0,0,1,0,0,0
1547422593,1650,2019,1,13,23,36,33,2,1,0,0,0,1,0,0,0
1547428113,3390,2019,1,14,1,8,33,2,1,0,0,0,1,0,0,0
1547440453,700,2019,1,14,4,34,13,2,1,0,0,0,1,0,0,0
1547456033,1440,2019,1,14,8,53,53,2,1,0,0,0,1,0,0,0
1547459303,1240,2019,1,14,9,48,23,3,1,1,0,0,1,0,0,0
1547461563,620,2019,1,14,10,26,3,2,1,0,0,0,1,0,0,0
1547465153,3780,2019,1,14,11,25,53,3,1,1,0,0,1,0,0,0
1547469383,1490,2019,1,14,12,36,23,3,1,1,0,0,1,0,0,0
1547472013,5510,2019,1,14,13,20,13,2,1,0,0,0,1,0,0,0
1547490173,2980,2019,1,14,18,22,53,2,1,0,0,0,1,0,0,0
1547501043,1250,2019,1,14,21,24,3,2,1,0,0,0,1,0,0,0
1547502733,2960,2019,1,14,21,52,13,2,1,0,0,0,1,0,0,0
1547509463,3210,2019,1,14,23,44,23,3,1,1,0,0,1,0,0,0
1547513883,1020,2019,1,15,0,58,3,2,1,0,0,0,1,0,0,0
1547515243,1260,2019,1,15,1,20,43,2,1,0,0,0,1,0,0,0
1547528303,3160,2019,1,15,4,58,23,3,1,1,0,0,1,0,0,0
1547532333,2930,2019,1,15,6,5,33,2,1,0,0,0,1,0,0,0
1547539413,1790,2019,1,15,8,3,33,2,1,0,0,0,1,0,0,0
1547544043,3810,2019,1,15,9,20,43,3,1,1,0,0,1,0,0,0
1547549183,1060,2019,1,15,10,46,23,2,1,0,0,0,1,0,0,0
1547552293,2950,2019,1,15,11,38,13,3,1,1,0,0,1,0,0,0
1547555973,3150,2019,1,15,12,39,33,3,1,1,0,0,1,0,0,0
1547559583,1090,2019,1,15,13,39,43,2,1,0,0,0,1,0,0,0
1547562593,1350,2019,1,15,14,29,53,4,1,1,1,0,1,0,0,0
1547564403,1130,2019,1,15,15,0,3,2,1,0,0,0,1,0,0,0
1547566073,1840,2019,1,15,15,27,53,3,1,1,0,0,1,0,0,0
1547568393,2310,2019,1,15,16,6,33,4,1,1,1,0,1,0,0,0
1547572723,4260,2019,1,15,17,18,43,2,1,0,0,0,1,0,0,0
1547585573,900,2019,1,15,20,52,53,3,1,1,0,0,1,0,0,0
1547587253,4120,2019,1,15,21,20,53,4,1,1,1,0,1,0,0,0
1547595243,1450,2019,1,15,23,34,3,3,1,1,0,0,1,0,0,0
1547597143,11820,2019,1,16,0,5,43,3,1,1,0,0,1,0,0,0
1547610893,2430,2019,1,16,3,54,53,3,1,1,0,0,1,0,0,0
1547614793,1220,2019,1,16,4,59,53,2,1,0,0,0,1,0,0,0
1547622763,1950,2019,1,16,7,12,43,2,1,0,0,0,1,0,0,0
1547625703,5650,2019,1,16,8,1,43,4,1,1,1,0,1,0,0,0
1547632463,2230,2019,1,16,9,54,23,3,1,1,0,0,1,0,0,0
1547636383,1800,2019,1,16,10,59,43,3,1,1,0,0,1,0,0,0
1547638653,660,2019,1,16,11,37,33,2,1,1,0,0,0,0,0,0
1547640153,1170,2019,1,16,12,2,33,3,1,1,0,0,1,0,0,0
1547643543,1170,2019,1,16,12,59,3,4,1,1,0,0,1,0,0,0
1547645053,3130,2019,1,16,13,24,13,3,1,1,0,0,1,0,0,0
1547653163,1140,2019,1,16,15,39,23,3,1,1,0,0,1,0,0,0
1547654693,1660,2019,1,16,16,4,53,3,1,1,0,0,1,0,0,0
1547656993,2650,2019,1,16,16,43,13,3,1,1,0,0,1,0,0,0
1547660343,2290,2019,1,16,17,39,3,2,1,0,0,0,1,0,0,0
1547665873,1240,2019,1,16,19,11,13,2,1,0,0,0,1,0,0,0
1547667413,1750,2019,1,16,19,36,53,2,1,0,0,0,1,0,0,0
1547680103,1160,2019,1,16,23,8,23,3,1,1,0,0,1,0,0,0
1547684753,1140,2019,1,17,0,25,53,2,1,0,0,0,1,0,0,0
1547688593,1120,2019,1,17,1,29,53,3,1,1,0,0,1,0,0,0
1547693500,733,2019,1,17,2,51,40,3,1,1,0,0,1,0,0,0
1547694613,1227,2019,1,17,3,10,13,3,1,1,0,0,1,0,0,0
1547696923,1437,2019,1,17,3,48,43,2,1,0,0,0,1,0,0,0
1547699780,980,2019,1,17,4,36,20,2,1,0,0,0,1,0,0,0
1547701250,743,2019,1,17,5,0,50,2,1,0,0,0,1,0,0,0
1547704690,1230,2019,1,17,5,58,10,2,1,0,0,0,1,0,0,0
1547706833,947,2019,1,17,6,33,53,3,1,1,0,0,1,0,0,0
1547710270,783,2019,1,17,7,31,10,2,1,0,0,0,1,0,0,0
1547717280,1193,2019,1,17,9,28,0,3,1,1,0,0,1,0,0,0
1547719033,780,2019,1,17,9,57,13,2,1,0,0,0,1,0,0,0
1547729953,660,2019,1,17,12,59,13,3,1,1,0,0,1,0,0,0
1547731870,2133,2019,1,17,13,31,10,3,1,1,0,0,1,0,0,0
1547737833,750,2019,1,17,15,10,33,3,1,1,0,0,1,0,0,0
1547738920,1343,2019,1,17,15,28,40,2,1,0,0,0,1,0,0,0
1547745330,1083,2019,1,17,17,15,30,2,1,0,0,0,1,0,0,0
1547749920,1123,2019,1,17,18,32,0,2,1,0,0,0,1,0,0,0
1547751390,2780,2019,1,17,18,56,30,2,1,0,0,0,1,0,0,0
1547758330,3480,2019,1,17,20,52,10,2,1,0,0,0,1,0,0,0
1547762500,823,2019,1,17,22,1,40,2,1,0,0,0,1,0,0,0
1547766573,1757,2019,1,17,23,9,33,2,1,0,0,0,1,0,0,0
1547857003,3930,2019,1,19,0,16,43,3,1,0,0,0,1,0,0,0
1547862643,1130,2019,1,19,1,50,43,2,1,0,0,0,1,0,0,0
1547865123,5360,2019,1,19,2,32,3,3,1,0,0,0,1,0,0,0
1547872753,3030,2019,1,19,4,39,13,2,1,0,0,0,1,0,0,0
1547894753,830,2019,1,19,10,45,53,3,1,1,0,0,1,0,0,0
1547896313,2240,2019,1,19,11,11,53,2,1,0,0,0,1,0,0,0
1547899963,1150,2019,1,19,12,12,43,2,1,0,0,0,1,0,0,0
1547901783,2540,2019,1,19,12,43,3,2,1,0,0,0,1,0,0,0
1547912053,1760,2019,1,19,15,34,13,2,1,0,0,0,1,0,0,0
1547914143,7190,2019,1,19,16,9,3,3,1,1,0,0,1,0,0,0
1547929883,6630,2019,1,19,20,31,23,3,1,1,0,0,1,0,0,0
1547939953,1330,2019,1,19,23,19,13,2,1,0,0,0,1,0,0,0
1547947123,860,2019,1,20,1,18,43,2,1,0,0,0,1,0,0,0
1547957413,6860,2019,1,20,4,10,13,3,1,1,0,0,1,0,0,0
1547964633,6920,2019,1,20,6,10,33,4,1,1,0,0,1,0,0,0
1548025653,24880,2019,1,20,23,7,33,3,1,1,0,0,1,0,0,0
1548077743,3840,2019,1,21,13,35,43,2,1,0,0,0,1,0,0,0
1548083503,2070,2019,1,21,15,11,43,3,1,0,0,0,1,0,0,0
1548090813,15940,2019,1,21,17,13,33,2,1,0,0,0,1,0,0,0
1548108843,2310,2019,1,21,22,14,3,3,1,0,0,0,1,0,0,0
1548130193,720,2019,1,22,4,9,53,2,1,0,0,0,1,0,0,0
1548135343,1320,2019,1,22,5,35,43,2,1,0,0,0,1,0,0,0
1548142853,1230,2019,1,22,7,40,53,3,1,1,0,0,1,0,0,0
1548147583,1790,2019,1,22,8,59,43,2,1,0,0,0,1,0,0,0
1548150603,1470,2019,1,22,9,50,3,2,1,0,0,0,1,0,0,0
1548152673,1770,2019,1,22,10,24,33,3,1,1,0,0,1,0,0,0
1548163993,1750,2019,1,22,13,33,13,2,1,0,0,0,1,0,0,0
1548179133,13780,2019,1,22,17,45,33,2,1,0,0,0,1,0,0,0
1548201543,1410,2019,1,22,23,59,3,2,1,0,0,0,1,0,0,0
1548210623,4590,2019,1,23,2,30,23,2,1,0,0,0,1,0,0,0
1548217023,1660,2019,1,23,4,17,3,2,1,0,0,0,1,0,0,0
1548237423,1250,2019,1,23,9,57,3,2,1,0,0,0,1,0,0,0
1548242093,1210,2019,1,23,11,14,53,2,1,0,0,0,1,0,0,0
1548247593,1290,2019,1,23,12,46,33,2,1,0,0,0,1,0,0,0
1548250183,1100,2019,1,23,13,29,43,2,1,0,0,0,1,0,0,0
1548270583,850,2019,1,23,19,9,43,2,1,0,0,0,1,0,0,0
1548273533,5070,2019,1,23,19,58,53,2,1,0,0,0,1,0,0,0
1548280833,4250,2019,1,23,22,0,33,2,1,0,0,0,1,0,0,0
1548286913,970,2019,1,23,23,41,53,2,1,0,0,0,1,0,0,0
1548288183,4650,2019,1,24,0,3,3,2,1,0,0,0,1,0,0,0
1548294513,3240,2019,1,24,1,48,33,2,1,0,0,0,1,0,0,0
1548298763,620,2019,1,24,2,59,23,2,1,0,0,0,1,0,0,0
1548301363,1830,2019,1,24,3,42,43,2,1,0,0,0,1,0,0,0
1548312553,1060,2019,1,24,6,49,13,2,1,0,0,0,1,0,0,0
1548315493,1940,2019,1,24,7,38,13,2,1,0,0,0,1,0,0,0
1548330463,670,2019,1,24,11,47,43,2,1,0,0,0,1,0,0,0
1548332333,760,2019,1,24,12,18,53,2,1,0,0,0,1,0,0,0
1548341473,2210,2019,1,24,14,51,13,2,1,0,0,0,1,0,0,0
1548356363,840,2019,1,24,18,59,23,2,1,0,0,0,1,0,0,0
1548360493,800,2019,1,24,20,8,13,2,1,0,0,0,1,0,0,0
1548361923,1330,2019,1,24,20,32,3,2,1,0,0,0,1,0,0,0
1548363803,1080,2019,1,24,21,3,23,2,1,0,0,0,1,0,0,0
1548366113,1760,2019,1,24,21,41,53,2,1,0,0,0,1,0,0,0
1548372003,750,2019,1,24,23,20,3,2,1,0,0,0,1,0,0,0
1548373343,4540,2019,1,24,23,42,23,2,1,0,0,0,1,0,0,0
1548378753,1330,2019,1,25,1,12,33,2,1,0,0,0,1,0,0,0
1548380953,980,2019,1,25,1,49,13,5,1,1,1,0,1,1,0,0
1548382783,6030,2019,1,25,2,19,43,3,1,1,0,0,1,0,0,0
1548389313,2090,2019,1,25,4,8,33,2,1,0,0,0,1,0,0,0
1548392003,860,2019,1,25,4,53,23,3,1,1,0,0,1,0,0,0
1548393383,670,2019,1,25,5,16,23,2,1,0,0,0,1,0,0,0
1548397173,2150,2019,1,25,6,19,33,3,1,1,0,0,1,0,0,0
1548400143,1930,2019,1,25,7,9,3,2,1,0,0,0,1,0,0,0
1548402743,910,2019,1,25,7,52,23,3,1,1,0,0,1,0,0,0
1548405133,2150,2019,1,25,8,32,13,2,1,0,0,0,1,0,0,0
1548407643,2320,2019,1,25,9,14,3,2,1,0,0,0,1,0,0,0
1548412233,710,2019,1,25,10,30,33,4,1,1,1,0,1,0,0,0
1548413423,670,2019,1,25,10,50,23,2,1,0,0,0,1,0,0,0
1548415933,15910,2019,1,25,11,32,13,5,1,1,1,0,1,1,0,0
1548433113,1740,2019,1,25,16,18,33,2,1,0,0,0,1,0,0,0
1548436963,2940,2019,1,25,17,22,43,3,1,1,0,0,1,0,0,0
1548441753,770,2019,1,25,18,42,33,2,1,0,0,0,1,0,0,0
1548443193,2540,2019,1,25,19,6,33,2,1,0,0,0,1,0,0,0
1548447293,890,2019,1,25,20,14,53,2,1,0,0,0,1,0,0,0
1548453023,670,2019,1,25,21,50,23,2,1,0,0,0,1,0,0,0
1548455033,630,2019,1,25,22,23,53,2,1,0,0,0,1,0,0,0
1548644183,780,2019,1,28,2,56,23,2,1,0,0,0,1,0,0,0
1548647783,9190,2019,1,28,3,56,23,2,1,0,0,0,1,0,0,0
1548657333,1800,2019,1,28,6,35,33,2,1,0,0,0,1,0,0,0
1548659613,3340,2019,1,28,7,13,33,3,1,0,0,0,1,0,0,0
1548665563,1030,2019,1,28,8,52,43,2,1,0,0,0,1,0,0,0
1548667723,27410,2019,1,28,9,28,43,3,1,1,0,0,1,0,0,0
1548701413,2060,2019,1,28,18,50,13,2,1,0,0,0,1,0,0,0
1548710073,1580,2019,1,28,21,14,33,2,1,0,0,0,1,0,0,0
1548712963,2680,2019,1,28,22,2,43,2,1,0,0,0,1,0,0,0
1548727343,980,2019,1,29,2,2,23,2,1,0,0,0,1,0,0,0
1548730793,680,2019,1,29,2,59,53,2,1,0,0,0,1,0,0,0
1548732833,1590,2019,1,29,3,33,53,2,1,0,0,0,1,0,0,0
1548736533,1430,2019,1,29,4,35,33,3,1,1,0,0,1,0,0,0
1548742613,1360,2019,1,29,6,16,53,2,1,0,0,0,1,0,0,0
1548745803,1680,2019,1,29,7,10,3,3,1,1,0,0,1,0,0,0
1548759823,1400,2019,1,29,11,3,43,2,1,0,0,0,1,0,0,0
1548761943,1540,2019,1,29,11,39,3,2,1,0,0,0,1,0,0,0
1548773553,690,2019,1,29,14,52,33,2,1,0,0,0,1,0,0,0
1548799023,680,2019,1,29,21,57,3,2,1,0,0,0,1,0,0,0
1548800463,930,2019,1,29,22,21,3,3,1,1,0,0,1,0,0,0
1548842433,1980,2019,1,30,10,0,33,2,1,0,0,0,1,0,0,0
1548845383,3590,2019,1,30,10,49,43,3,1,1,0,0,1,0,0,0
1548939423,1830,2019,1,31,12,57,3,3,1,1,0,0,1,0,0,0
1548950263,5660,2019,1,31,15,57,43,3,1,1,0,0,1,0,0,0
1548958863,1130,2019,1,31,18,21,3,3,1,1,0,0,1,0,0,0
1548962553,2050,2019,1,31,19,22,33,2,1,0,0,0,1,0,0,0
1548966523,2660,2019,1,31,20,28,43,3,1,1,0,0,1,0,0,0
1548970613,1600,2019,1,31,21,36,53,2,1,0,0,0,1,0,0,0
1548976093,5620,2019,1,31,23,8,13,4,1,1,1,0,1,0,0,0
1548983303,1060,2019,2,1,1,8,23,2,1,0,0,0,1,0,0,0
1548984963,1300,2019,2,1,1,36,3,3,1,1,0,0,1,0,0,0
1548987203,4880,2019,2,1,2,13,23,4,1,1,1,0,1,0,0,0
1548995503,2230,2019,2,1,4,31,43,2,1,0,0,0,1,0,0,0
1548998193,4890,2019,2,1,5,16,33,2,1,0,0,0,1,0,0,0
1549006143,3100,2019,2,1,7,29,3,4,1,1,0,0,1,1,0,0
1549172103,5750,2019,2,3,5,35,3,3,1,1,1,0,0,0,0,0
1549359953,3320,2019,2,5,9,45,53,2,1,0,1,0,0,0,0,0
1549399723,2430,2019,2,5,20,48,43,2,1,0,1,0,0,0,0,0
1549702983,7883,2019,2,9,9,3,3,3,1,1,0,0,1,0,0,0
1549733796,3560,2019,2,9,17,36,36,3,1,1,1,0,0,0,0,0
1549751076,1487,2019,2,9,22,24,36,3,1,0,0,0,1,0,0,0
1549754103,1080,2019,2,9,23,15,3,2,1,1,0,0,0,0,0,0
1549761513,5393,2019,2,10,1,18,33,3,1,1,0,0,1,0,0,0
1549781546,1610,2019,2,10,6,52,26,2,1,0,0,0,1,0,0,0
1549826273,1230,2019,2,10,19,17,53,2,1,0,0,0,1,0,0,0
1549848236,1127,2019,2,11,1,23,56,2,1,0,0,0,1,0,0,0
1549871996,3107,2019,2,11,7,59,56,2,1,0,0,0,1,0,0,0
1549883036,2197,2019,2,11,11,3,56,3,1,1,0,0,1,0,0,0
1549891583,1420,2019,2,11,13,26,23,3,1,1,0,0,1,0,0,0
1549999973,1300,2019,2,12,19,32,53,2,1,0,0,0,1,0,0,0
1550007023,750,2019,2,12,21,30,23,2,1,0,0,0,1,0,0,0
1550018893,760,2019,2,13,0,48,13,2,1,0,0,0,1,0,0,0
1550020393,970,2019,2,13,1,13,13,3,1,1,0,0,1,0,0,0
1550023723,1090,2019,2,13,2,8,43,2,1,0,0,0,1,0,0,0
1550040593,860,2019,2,13,6,49,53,2,1,0,0,0,1,0,0,0
1550052963,1670,2019,2,13,10,16,3,3,1,1,0,0,1,0,0,0
1550055253,690,2019,2,13,10,54,13,2,1,0,0,0,1,0,0,0
1550096823,1710,2019,2,13,22,27,3,2,1,0,0,0,1,0,0,0
1550107763,990,2019,2,14,1,29,23,2,1,0,0,0,1,0,0,0
1550110833,2630,2019,2,14,2,20,33,2,1,0,0,0,1,0,0,0
1550163633,2100,2019,2,14,17,0,33,4,1,1,1,0,1,0,0,0
1550169023,1000,2019,2,14,18,30,23,2,1,0,0,0,1,0,0,0
1550173043,1230,2019,2,14,19,37,23,2,1,0,0,0,1,0,0,0
1550176413,1290,2019,2,14,20,33,33,2,1,0,0,0,1,0,0,0
1550181103,3240,2019,2,14,21,51,43,2,1,0,0,0,1,0,0,0
1550187923,1420,2019,2,14,23,45,23,3,1,1,0,0,1,0,0,0
1550191393,1050,2019,2,15,0,43,13,2,1,0,0,0,1,0,0,0
1550197903,7020,2019,2,15,2,31,43,5,1,1,1,0,1,1,0,0
1550206283,2030,2019,2,15,4,51,23,2,1,0,0,0,1,0,0,0
1550209333,2190,2019,2,15,5,42,13,4,1,1,1,0,1,0,0,0
1550215403,1250,2019,2,15,7,23,23,2,1,0,0,0,1,0,0,0
1550220773,810,2019,2,15,8,52,53,2,1,0,0,0,1,0,0,0
1550222233,1900,2019,2,15,9,17,13,2,1,0,0,0,1,0,0,0
1550227963,8990,2019,2,15,10,52,43,4,1,1,1,0,1,0,0,0
1550259593,3930,2019,2,15,19,39,53,4,1,1,1,0,1,0,0,0
1550270173,1890,2019,2,15,22,36,13,3,1,1,0,0,1,0,0,0
1550275283,1220,2019,2,16,0,1,23,2,1,0,0,0,1,0,0,0
1550277393,710,2019,2,16,0,36,33,2,1,0,0,0,1,0,0,0
1550279533,680,2019,2,16,1,12,13,2,1,0,0,0,1,0,0,0
1550281243,1230,2019,2,16,1,40,43,2,1,0,0,0,1,0,0,0
1550286513,2120,2019,2,16,3,8,33,5,1,1,1,0,1,1,0,0
1550290003,8170,2019,2,16,4,6,43,3,1,0,0,0,1,1,0,0
1550299153,1200,2019,2,16,6,39,13,2,1,0,0,0,1,0,0,0
1550301153,1900,2019,2,16,7,12,33,2,1,0,0,0,1,0,0,0
1550311273,1680,2019,2,16,10,1,13,2,1,0,0,0,1,0,0,0
1550319983,1450,2019,2,16,12,26,23,2,1,0,0,0,1,0,0,0
1550333043,5230,2019,2,16,16,4,3,2,1,0,0,0,1,0,0,0
1550345423,2900,2019,2,16,19,30,23,2,1,0,0,0,1,0,0,0
1550366893,11600,2019,2,17,1,28,13,4,1,0,1,0,1,1,0,0
1550381183,3030,2019,2,17,5,26,23,2,1,0,0,0,1,0,0,0
1550386433,3000,2019,2,17,6,53,53,2,1,0,0,0,1,0,0,0
1550390523,4890,2019,2,17,8,2,3,4,1,1,1,0,1,0,0,0
1550405383,770,2019,2,17,12,9,43,2,1,0,0,0,1,0,0,0
1550407463,1500,2019,2,17,12,44,23,3,1,1,0,0,1,0,0,0
1550410903,5450,2019,2,17,13,41,43,2,1,0,0,0,1,0,0,0
1550416943,1900,2019,2,17,15,22,23,2,1,0,0,0,1,0,0,0
1550429523,1600,2019,2,17,18,52,3,2,1,0,0,0,1,0,0,0
1550439643,960,2019,2,17,21,40,43,2,1,0,0,0,1,0,0,0
1550442323,5190,2019,2,17,22,25,23,2,1,0,0,0,1,0,0,0
1550453503,2790,2019,2,18,1,31,43,3,1,1,0,0,1,0,0,0
1550457813,1640,2019,2,18,2,43,33,2,1,0,0,0,1,0,0,0
1550460083,2100,2019,2,18,3,21,23,2,1,0,0,0,1,0,0,0
1550465493,1940,2019,2,18,4,51,33,2,1,0,0,0,1,0,0,0
1550490503,840,2019,2,18,11,48,23,2,1,0,0,0,1,0,0,0
1550493973,2350,2019,2,18,12,46,13,4,1,1,1,0,1,0,0,0
1550507433,1600,2019,2,18,16,30,33,2,1,0,0,0,1,0,0,0
1550534973,930,2019,2,19,0,9,33,2,1,0,0,0,1,0,0,0
1550542783,1070,2019,2,19,2,19,43,2,1,0,0,0,1,0,0,0
1550550723,6070,2019,2,19,4,32,3,5,1,1,1,0,1,1,0,0
1550557583,700,2019,2,19,6,26,23,2,1,0,0,0,1,0,0,0
1550562413,1810,2019,2,19,7,46,53,2,1,0,0,0,1,0,0,0
1550564813,1590,2019,2,19,8,26,53,3,1,1,0,0,1,0,0,0
1550567193,930,2019,2,19,9,6,33,2,1,0,0,0,1,0,0,0
1550570733,2130,2019,2,19,10,5,33,3,1,1,0,0,1,0,0,0
1550573233,710,2019,2,19,10,47,13,2,1,0,0,0,1,0,0,0
1550589503,5630,2019,2,19,15,18,23,3,1,1,0,0,1,0,0,0
1550597013,3540,2019,2,19,17,23,33,3,1,1,0,0,1,0,0,0
1550602073,860,2019,2,19,18,47,53,4,1,1,1,0,1,0,0,0
1550606673,2480,2019,2,19,20,4,33,3,1,1,0,0,1,0,0,0
1550613523,1740,2019,2,19,21,58,43,2,1,0,1,0,0,0,0,0
1550710173,1480,2019,2,21,0,49,33,1,1,0,0,0,0,0,0,0
1550716533,2240,2019,2,21,2,35,33,1,1,0,0,0,0,0,0,0
1550720673,1780,2019,2,21,3,44,33,1,1,0,0,0,0,0,0,0
1550726173,1890,2019,2,21,5,16,13,1,1,0,0,0,0,0,0,0
1550734073,660,2019,2,21,7,27,53,1,1,0,0,0,0,0,0,0
1550738053,630,2019,2,21,8,34,13,1,1,0,0,0,0,0,0,0
1550742203,1180,2019,2,21,9,43,23,1,1,0,0,0,0,0,0,0
1550744073,4820,2019,2,21,10,14,33,1,1,0,0,0,0,0,0,0
1550753393,8220,2019,2,21,12,49,53,1,1,0,0,0,0,0,0,0
1550762073,4600,2019,2,21,15,14,33,2,1,0,1,0,0,0,0,0
1550769523,2020,2019,2,21,17,18,43,1,1,0,0,0,0,0,0,0
1550773093,1730,2019,2,21,18,18,13,1,1,0,0,0,0,0,0,0
1550775653,5080,2019,2,21,19,0,53,2,1,0,1,0,0,0,0,0
1550781463,1730,2019,2,21,20,37,43,2,1,0,1,0,0,0,0,0
1550784283,1700,2019,2,21,21,24,43,2,1,0,1,0,0,0,0,0
1550786433,690,2019,2,21,22,0,33,1,1,0,0,0,0,0,0,0
1550790033,3300,2019,2,21,23,0,33,1,1,0,0,0,0,0,0,0
1550795113,660,2019,2,22,0,25,13,1,1,0,0,0,0,0,0,0
1550797493,1570,2019,2,22,1,4,53,1,1,0,0,0,0,0,0,0
1550809163,1740,2019,2,22,4,19,23,2,1,0,1,0,0,0,0,0
1550812543,1480,2019,2,22,5,15,43,1,1,0,0,0,0,0,0,0
1550815333,3850,2019,2,22,6,2,13,1,1,0,0,0,0,0,0,0
1550819523,2200,2019,2,22,7,12,3,1,1,0,0,0,0,0,0,0
1550822433,5080,2019,2,22,8,0,33,2,1,0,1,0,0,0,0,0
1550827963,900,2019,2,22,9,32,43,1,1,0,0,0,0,0,0,0
1550832413,880,2019,2,22,10,46,53,1,1,0,0,0,0,0,0,0
1550834113,980,2019,2,22,11,15,13,1,1,0,0,0,0,0,0,0
1550835833,1000,2019,2,22,11,43,53,1,1,0,0,0,0,0,0,0
1550837173,2480,2019,2,22,12,6,13,1,1,0,0,0,0,0,0,0
1550841563,2410,2019,2,22,13,19,23,2,1,0,1,0,0,0,0,0
1550845153,4000,2019,2,22,14,19,13,2,1,0,1,0,0,0,0,0
1550854143,1420,2019,2,22,16,49,3,1,1,0,0,0,0,0,0,0
1550856343,2060,2019,2,22,17,25,43,2,1,0,1,0,0,0,0,0
1550859573,1290,2019,2,22,18,19,33,1,1,0,0,0,0,0,0,0
1550863973,1590,2019,2,22,19,32,53,2,1,0,1,0,0,0,0,0
1550871433,2110,2019,2,22,21,37,13,2,1,0,1,0,0,0,0,0
1550886503,1940,2019,2,23,1,48,23,1,1,0,0,0,0,0,0,0
1550894093,1100,2019,2,23,3,54,53,1,1,0,0,0,0,0,0,0
1550915413,4520,2019,2,23,9,50,13,2,1,0,1,0,0,0,0,0
1550920283,9510,2019,2,23,11,11,23,1,1,0,0,0,0,0,0,0
1550930543,1800,2019,2,23,14,2,23,1,1,0,0,0,0,0,0,0
1550934263,10770,2019,2,23,15,4,23,1,1,0,0,0,0,0,0,0
1550945713,2600,2019,2,23,18,15,13,2,1,0,1,0,0,0,0,0
1550949153,820,2019,2,23,19,12,33,1,1,0,0,0,0,0,0,0
1550950513,3740,2019,2,23,19,35,13,2,1,0,1,0,0,0,0,0
1550954943,1030,2019,2,23,20,49,3,1,1,0,0,0,0,0,0,0
1550957653,840,2019,2,23,21,34,13,1,1,0,0,0,0,0,0,0
1550959153,1980,2019,2,23,21,59,13,1,1,0,0,0,0,0,0,0
1550961733,2380,2019,2,23,22,42,13,2,1,0,1,0,0,0,0,0
1550965443,830,2019,2,23,23,44,3,1,1,0,0,0,0,0,0,0
1550977783,3100,2019,2,24,3,9,43,2,1,0,1,0,0,0,0,0
1550984223,1590,2019,2,24,4,57,3,2,1,0,1,0,0,0,0,0
1551026003,790,2019,2,24,16,33,23,2,1,0,1,0,0,0,0,0
1551042893,2060,2019,2,24,21,14,53,2,1,0,1,0,0,0,0,0
1551080253,850,2019,2,25,7,37,33,2,1,0,1,0,0,0,0,0
1551092663,1380,2019,2,25,11,4,23,2,1,0,1,0,0,0,0,0
1551096273,2830,2019,2,25,12,4,33,2,1,0,1,0,0,0,0,0
1551100533,1020,2019,2,25,13,15,33,2,1,0,1,0,0,0,0,0
1551104043,1790,2019,2,25,14,14,3,2,1,0,1,0,0,0,0,0
1551108233,4820,2019,2,25,15,23,53,2,1,0,1,0,0,0,0,0
1551116973,5300,2019,2,25,17,49,33,2,1,0,1,0,0,0,0,0
1551125753,4920,2019,2,25,20,15,53,3,1,0,1,0,1,0,0,0
1551163660,630,2019,2,26,6,47,40,2,1,0,0,0,1,0,0,0
1551193790,990,2019,2,26,15,9,50,2,1,0,0,0,1,0,0,0
1551195263,1067,2019,2,26,15,34,23,2,1,0,0,0,1,0,0,0
1551203273,1590,2019,2,26,17,47,53,2,1,0,0,0,1,0,0,0
1551207800,1463,2019,2,26,19,3,20,2,1,0,0,0,1,0,0,0
1551211053,1980,2019,2,26,19,57,33,2,1,0,0,0,1,0,0,0
1551213700,4993,2019,2,26,20,41,40,2,1,0,0,0,1,0,0,0
1551219043,2780,2019,2,26,22,10,43,2,1,0,0,0,1,0,0,0
1551226763,1730,2019,2,27,0,19,23,2,1,0,0,0,1,0,0,0
1551229580,793,2019,2,27,1,6,20,2,1,0,0,0,1,0,0,0
1551242513,1170,2019,2,27,4,41,53,2,1,0,0,0,1,0,0,0
1551246493,1547,2019,2,27,5,48,13,2,1,0,0,0,1,0,0,0
1551250083,1920,2019,2,27,6,48,3,4,1,0,1,0,1,1,0,0
1551252980,633,2019,2,27,7,36,20,2,1,0,0,0,1,0,0,0
